Month,True Sale,pred_value,Variance,Prediction,n_Variance
2017-09-01,-0.3723228995057661,,,,
2017-10-01,-0.2899505766062603,,,,
2017-11-01,-0.7479406919275123,,,,
2017-12-01,-0.6441515650741351,,,,
2018-01-01,0.018121911037891267,,,,
2018-02-01,-0.48599670510708404,,,,
2018-03-01,-0.5238879736408567,,,,
2018-04-01,0.5700164744645799,,,,
2018-05-01,-0.5700164744645799,,,,
2018-06-01,-1.0510708401976936,,,,
