Month,True Sale,pred_value,Variance,Prediction,n_Variance
2017-09-01,0.12710280373831775,,,,
2017-10-01,-0.6579439252336449,,,,
2017-11-01,0.09345794392523364,,,,
2017-12-01,-0.8373831775700935,,,,
2018-01-01,-0.3252336448598131,,,,
2018-02-01,-0.20186915887850468,,,,
2018-03-01,0.3775700934579439,,,,
2018-04-01,-0.22429906542056074,,,,
2018-05-01,0.5644859813084112,,,,
2018-06-01,-0.5532710280373832,,,,
