Month,True Sale,pred_value,Variance,Prediction,n_Variance
2017-09-01,-0.8650963597430407,,,,
2017-10-01,-0.6538187009279086,,,,
2017-11-01,-0.46823697359029265,,,,
2017-12-01,-0.7494646680942184,,,,
2018-01-01,-0.7665952890792291,,,,
2018-02-01,-0.6238401142041399,,,,
2018-03-01,-2.105638829407566,,,,
2018-04-01,-1.4532476802284082,,,,
2018-05-01,1.2676659528907923,,,,
2018-06-01,-1.390435403283369,,,,
