Month,True Sale,pred_value,Variance,Prediction,n_Variance
2017-09-01,-0.5856697819314641,,,,
2017-10-01,-0.29906542056074764,,,,
2017-11-01,0.6728971962616822,,,,
2017-12-01,-0.6728971962616822,,,,
2018-01-01,-0.11214953271028037,,,,
2018-02-01,3.358255451713396,,,,
2018-03-01,-0.8037383177570093,,,,
2018-04-01,-1.0155763239875388,,,,
2018-05-01,1.8255451713395638,,,,
2018-06-01,0.616822429906542,,,,
