Month,True Sale,pred_value,Variance,Prediction,n_Variance
2017-09-01,-2.075087993742667,,,,
2017-10-01,-1.3738756355103636,,,,
2017-11-01,0.09503324208056316,,,,
2017-12-01,-0.6695346108721157,,,,
2018-01-01,-1.0786077434493546,,,,
2018-02-01,-1.5526007039499414,,,,
2018-03-01,-0.34845522096206494,,,,
2018-04-01,-1.4818146265154477,,,,
2018-05-01,-1.918654673445444,,,,
2018-06-01,-2.389518967540086,,,,
